amount,is_foreign,new_device,Class
309.3843641791573,0,0,0
39.787551369043165,1,0,0
608.0099924140658,1,0,1
2216.1678354565493,0,0,0
842.8015870012388,1,0,1
1786.1216418966364,0,0,0
4782.425751957566,0,0,0
178.66768528615341,1,0,0
1176.9338056519866,0,0,0
1121.7588361608691,0,0,0
3909.7978508358096,1,0,0
4240.578042643611,1,0,1
1160.5258156366965,0,0,0
279.204498156098,1,0,0
1602.2430483087758,0,0,0
113.2013237341953,1,0,1
1517.3114506113388,0,0,0
2410.127143633191,1,0,0
482.61626684036275,0,0,0
995.9707625687813,1,0,0
562.3693566980703,1,0,1
575.835464825132,0,0,0
371.60134635328717,0,0,0
1436.0293774129016,1,0,0
2751.6348232681753,1,0,1
2826.0040009194945,0,0,0
192.1068185401972,0,0,0
2077.3928389576504,1,0,0
1337.2430555351211,0,0,0
291.4724477772956,0,1,1
69.65517603524845,1,0,0
311.971031263285,0,0,0
2432.787595743212,0,0,0
1002.8804020557984,0,0,0
1276.7394335517256,1,0,0
297.2643038887683,0,0,0
1270.7829011384242,1,0,0
28.524488794425846,1,0,0
470.5179147046567,0,0,0
985.5158139154206,1,0,0
157.93716599131582,0,0,0
1731.6257412276723,1,0,1
267.9203594722127,0,0,0
1056.3609211055277,1,0,1
519.5252603984793,0,0,0
906.4483164417832,0,0,0
113.67336364613479,1,0,0
17.057454652931803,0,0,0
2403.1175865554865,1,0,1
314.20403593311516,0,0,0
1713.005607158773,0,0,0
7339.000566875333,1,0,0
237.53569565479,0,0,0
308.11710768507623,1,0,0
1087.2563747276574,0,0,0
3365.308210030412,0,0,0
2474.7307783204615,1,0,0
698.9148216013418,0,0,0
1585.2834081430324,0,0,0
145.8884019274092,1,0,0
3791.4963681804143,0,0,0
3334.0968525337607,0,0,0
178.80250537994095,1,0,0
355.85117590467246,1,0,1
105.53274994126224,0,0,0
317.0663924030789,0,0,0
1692.579275317191,1,0,0
475.32272203556323,0,0,0
92.55065465997541,0,0,0
418.89314923164926,1,0,0
3983.6980909056792,0,0,0
993.3974908264565,0,0,0
538.129927297913,1,0,0
182.16778481419556,1,0,1
4281.406742462024,1,0,1
1719.5263050378626,0,0,0
330.55798377540503,0,0,0
72.64456192996025,1,0,0
58.29199921078439,0,0,0
128.2631792111805,1,0,0
869.3322051155536,0,0,0
2641.748845373203,1,0,0
686.6551554436495,0,0,0
1851.1622884076662,0,0,0
590.3859558815344,0,0,0
1233.0019206786894,1,0,1
1316.2935503107585,0,0,0
191.11656684213847,1,0,0
448.1890022431437,0,0,0
1014.1851785009314,0,0,0
73.32001456471235,1,0,0
448.6965463877523,0,0,0
765.2867110493617,0,0,0
5579.220612486673,0,0,0
643.4689586827807,1,0,0
1693.1280315353633,1,0,0
565.7523269022081,0,0,0
1591.5524286430596,0,0,0
904.8929382595186,0,0,0
2176.79369010487,1,0,1
529.2315658763624,0,0,0
927.1101002803287,1,0,0
994.3027627774298,0,0,0
540.225155449243,1,0,0
155.84950631825149,0,0,0
98.22978531124464,1,1,0
16.812085040206675,0,0,0
2067.783871103267,0,0,1
269.80929597487557,1,0,0
237.63143226281562,1,0,1
1331.9402773500024,0,0,0
385.6861768094852,1,0,0
705.3102363562191,0,0,0
177.3472276656689,0,0,0
3212.538981685402,0,0,0
1907.7186192917898,0,0,0
1993.5546984847479,1,0,1
522.1794157730675,0,0,0
1437.0034628429898,0,0,0
155.34023502232128,0,0,0
8.656361011053939,0,0,0
20.17508788060096,1,0,0
883.3438344635726,1,0,0
607.6943437512392,0,0,0
729.8430096471216,0,0,0
7.491128991723804,1,0,0
549.3700397326483,0,0,0
1266.0899436457512,0,0,0
584.6402834969434,0,0,0
1317.5865671626402,0,0,0
265.29320334016114,1,0,0
1677.4063328595237,0,0,0
887.7791779354786,1,0,0
236.68874899555976,0,0,0
270.1309659716003,0,0,0
988.9433220666194,1,0,0
1771.601571003615,1,0,0
537.2171396421202,1,0,0
298.8110088127895,0,0,0
2017.493424573146,1,0,1
1106.4477813737863,0,0,0
594.3621129648129,0,0,0
669.2357418441129,1,0,1
228.47834095400026,1,0,1
985.647857367232,1,0,0
444.3242031000813,1,0,0
5436.4712376634425,0,0,0
654.2794436606218,0,0,0
665.3094822375598,1,0,0
834.3692995187889,0,0,0
2485.9792622560963,0,0,0
1613.5368007096592,0,0,0
599.8937868504368,0,0,0
1268.3309540791226,1,0,0
882.4583046410203,0,0,0
677.9966293726645,0,0,0
213.58410474777548,1,0,0
623.5022135159871,0,0,0
282.1223391480873,1,0,1
2463.2486841282002,0,0,0
408.5801751399959,1,0,0
3042.069753215484,0,0,0
761.5444225294775,0,0,0
998.4350052052564,0,0,0
782.9415781745412,0,0,0
138.55038611763797,1,0,0
471.31844364819403,0,0,0
104.41220131407042,1,0,1
975.388200245351,0,0,0
592.1698082161454,1,0,0
1505.0102037746924,1,0,0
249.06472205362644,0,0,0
179.80399861983346,0,0,0
521.4354274792678,1,0,0
2611.6322244729954,0,0,0
1239.3299493894106,0,0,0
542.873076024237,1,0,0
728.3022826106168,1,0,0
87.97148630394105,1,0,1
4171.8238227828515,0,0,0
1097.8345053047815,0,0,0
336.038026752755,1,0,1
881.4265963178634,0,0,0
115.95237416773537,0,0,0
3376.6023974738737,1,0,1
192.11130585570825,0,0,0
1044.2102379321902,0,0,0
281.63964810765987,1,0,0
1264.294035716798,0,0,0
1499.782784420787,0,0,0
1119.0795072251306,0,0,0
953.212685863501,0,0,0
2229.9769746132633,1,0,0
81.89001647048279,0,0,0
401.8438215585191,0,0,0
285.40131486564866,0,0,0
4424.012812043892,1,0,1
493.2964606407559,1,0,0
1319.0571069917871,0,0,0
1154.3105249436946,0,1,1
238.36028768413502,1,0,0
273.11887278285207,0,0,0
330.28977644847475,0,0,0
529.545210803004,0,0,0
266.99756700097925,0,0,0
19.847140688670827,1,0,1
2115.218424266621,1,0,0
3369.984551406164,1,0,1
417.897653461169,1,0,1
413.2556952173689,1,0,0
7.117079205984536,1,0,0
1140.217991239729,0,0,0
1745.4861596738422,0,0,0
158.5366345000549,1,0,0
173.95626287471563,0,0,0
1561.0442552986117,0,0,0
957.8701703549252,0,0,0
45.89793620499067,0,0,0
974.3091960868718,0,0,0
369.49639261205766,0,0,0
460.0139414971132,0,0,0
1468.508904809296,1,0,0
1665.665426785749,1,0,0
511.42017854504417,1,0,0
2940.353121782458,1,0,0
521.655249638398,0,0,0
1477.6907647600528,0,0,0
661.4106824130387,0,0,0
2278.207910849886,1,0,1
2383.374885876522,0,0,0
91.47602822482632,1,0,0
2756.6103598609698,0,0,0
1746.030222148782,1,0,1
1566.9088045621531,0,0,0
224.28337527370283,1,0,0
1635.367234301898,0,0,0
1898.0052745393984,0,0,0
341.2943123994518,0,0,0
3041.9872995123424,1,0,0
51.14609090584548,0,0,0
162.41217431059465,1,0,0
771.2841710448314,1,0,1
857.5324885939447,1,0,1
1036.0603487607946,0,0,0
17.114754765994377,0,0,0
3228.0874878124837,0,0,1
45.61271498288456,1,0,0
154.38965322309528,1,1,0
14.113648145154341,1,0,0
836.6906605206098,0,0,0
2692.1800594457327,0,0,0
1096.4561131275943,1,0,1
1729.6722101825023,0,0,0
13.370187395304686,1,0,1
780.9194982199996,0,0,0
615.3771658155213,0,0,0
691.0851963529035,1,0,0
74.95329816360979,0,0,0
1153.3917402336508,0,0,0
699.6088419178135,1,0,1
1448.80336918778,1,0,0
664.1528756009293,1,0,0
161.79170719559096,1,0,0
1044.8543531271234,0,0,0
189.20885439824713,0,0,0
2058.8123020419102,0,0,0
949.630990421305,0,0,0
171.03020498506683,0,0,0
3279.1051766586825,1,0,1
730.5696752151296,0,0,0
75.692174509366,1,0,0
985.7289822107595,0,0,0
291.95640375486147,0,0,0
1628.0778205245576,0,0,0
1702.7714516941885,1,0,0
3860.729114137212,0,0,0
696.893250375225,0,0,0
606.8903676830765,1,0,0
1400.2943266900159,0,0,0
142.1059421907458,0,0,0
791.6766671208309,1,0,1
790.2036044492414,0,1,0
93.73186109627052,0,0,0
541.2574871347138,1,0,1
1919.261976619523,0,0,0
1939.0093682703646,0,0,0
104.51383521476149,0,0,0
95.10317225448017,0,0,0
304.75427946301187,0,0,0
2077.5717911851802,0,0,1
138.00146575840964,0,0,0
1272.954256690394,0,0,0
106.65648797073594,1,0,0
975.875818212531,1,0,1
440.161060076273,1,0,0
1555.4894701613512,0,0,0
266.1690770685294,0,0,0
1019.4365611778085,0,1,0
268.7720454647362,1,0,0
1250.57635177767,0,0,0
2068.9213499470284,0,0,0
135.59271469184236,0,0,0
2014.370826648837,0,0,0
900.3564948429715,0,0,0
135.9462957195433,0,0,0
557.8156560250175,0,0,0
175.37807086470178,1,0,1
1205.133106771773,0,0,0
1422.4113350374882,1,0,0
111.82192374809163,0,0,0
705.5029044960639,0,0,0
1685.3747807542534,0,0,0
2751.4229703182405,0,0,1
720.5551030906233,0,0,0
3001.332397244468,0,1,1
767.2006290284822,0,0,0
501.1896898549628,0,0,0
1885.2120239358592,0,0,0
679.2101743118284,0,0,0
638.4743732372303,0,1,0
673.9574653890302,0,0,0
1875.9131274448928,1,0,0
1783.4433939625092,0,0,0
516.7095542509633,0,0,0
405.41489917444153,1,0,0
677.1321564776775,1,0,0
850.438643540198,1,0,0
272.2513548749383,1,0,0
1579.6610985976004,1,0,1
666.4716878250679,1,0,1
406.53400180148077,0,0,0
112.9682623868175,1,0,0
272.9184732281616,1,0,1
2981.4580715645056,1,0,0
363.98687797772413,1,0,0
184.95617158605896,0,0,0
617.4328266877546,0,0,0
366.8519016038897,1,0,0
35.79221744923668,0,0,0
390.2985302298053,1,0,0
785.5007082379248,0,0,0
802.3202258370031,1,0,0
440.9248197386067,1,0,0
592.9449070426361,0,0,0
3367.3154589873475,0,1,0
473.768270190911,0,0,0
298.7117607918307,1,0,1
279.0091830102768,1,0,0
612.0550779169814,0,0,0
1425.1189713947633,0,0,0
230.65693647100898,1,0,0
1235.4501489768732,1,0,0
21.376685292130954,0,0,0
542.8891724733496,0,0,0
1495.507021002051,1,0,0
413.59752037536197,0,0,0
829.5102390152555,1,0,0
229.38704243742595,0,0,0
1354.777830368031,1,0,0
53.69523280581069,0,0,0
1914.2162628048736,1,0,0
220.89157195134462,0,0,0
2074.637353958813,0,0,0
434.681646737881,0,0,0
1282.596094340716,1,0,0
384.52386132376466,0,1,0
2363.5212702069534,0,0,0
135.40414572486227,0,0,0
196.6474309886321,0,0,0
679.3036956154765,0,0,0
85.49083073875873,0,0,0
218.1313642135448,1,0,0
2878.240519640716,1,0,1
3750.3150034284185,1,0,1
472.02058887062316,1,0,0
2567.671331856038,0,0,0
787.0726060607684,1,0,0
314.3580205799249,0,0,0
1212.0006785882092,0,0,0
1075.5848858918712,0,0,0
4521.318045769716,0,0,0
307.9491184502587,0,0,0
1114.9230976089498,0,0,0
53.425835089013134,1,0,0
120.6389033008978,0,0,0
3.926071895142886,0,0,0
7525.203436032188,0,0,0
1620.871513383434,0,0,0
1545.1635577488867,0,0,0
712.7910140524151,0,0,0
356.77078125303814,0,1,0
164.00743025106448,1,0,0
335.01792902438757,1,0,0
471.55879297284145,0,0,0
1411.858751217078,0,0,0
775.7938181417403,1,1,0
80.6501542336196,0,0,0
18.19351175536264,0,0,0
107.95518950794377,0,0,0
528.4783769839865,1,0,0
2705.946171860229,0,0,1
1014.4618235122163,1,0,0
1618.6093410817166,0,0,0
628.0611740158921,0,0,0
448.8937519811549,0,0,0
114.73809550171603,1,0,0
2086.9337155425405,1,0,1
1528.5956584578505,0,0,0
184.0647924639988,0,0,0
717.9739580963648,0,0,0
668.2103205735584,0,0,0
981.0734233162785,0,0,0
2922.238235371163,0,0,0
866.9565294405699,1,0,0
777.0012201607433,0,0,0
51.63328158155662,0,0,0
64.97325670727882,0,0,0
207.45081803342396,0,1,0
33.00964439678932,0,0,0
1360.0532722136845,1,0,0
1284.9309175001374,0,0,0
146.24759844401152,1,0,0
1808.3700693350845,0,1,0
168.16547047814728,0,0,0
358.35576572479766,0,0,0
286.31886758637756,1,0,0
465.7042425851867,0,0,0
293.9198414641747,0,0,0
671.2896590224158,0,0,0
523.2489435508993,1,0,1
4310.226352511047,0,0,0
57.551096947990615,0,0,0
153.36259623197114,0,0,0
54.27235254511537,0,0,0
983.0749593433283,0,0,0
56.05120310915178,0,0,0
1810.5737778139796,1,0,0
717.3141242363849,0,0,0
748.6760102428195,1,1,0
824.6110153980522,1,0,0
187.31042811116805,0,0,0
220.26058993695662,0,0,0
383.92476045383313,1,1,1
900.1625328667255,1,0,1
235.87142810374078,1,0,1
123.67354370907596,1,0,1
3510.4617212825465,0,0,0
22.227014856001656,1,0,0
1623.0167151835853,0,0,0
1551.3348179386242,0,1,0
352.70300517747205,0,0,0
145.75044613225282,1,0,0
157.38933978565646,0,0,0
1195.4479683386385,1,0,0
1029.477882238987,1,0,1
1526.6866036488427,1,0,0
2772.287525989601,1,0,1
1177.419690262897,0,0,0
169.42689529567184,1,0,0
278.97689504871994,1,0,1
1846.3871430522527,1,0,0
234.84433405544215,1,0,0
75.2865461964761,0,0,0
1214.9665279329647,0,0,0
515.0451057562609,0,0,0
2526.229426502525,1,0,0
1050.551164737262,0,0,0
94.77120065051477,1,0,1
2953.757035544998,0,0,0
299.1573471431959,1,0,0
411.30083851720286,1,0,0
514.6000942652068,0,0,0
52.582858575315754,1,0,0
686.2021973434835,1,1,1
131.61151228938672,0,0,0
512.4441440107728,0,0,0
431.8754942649553,0,0,0
1482.1010312317478,1,0,0
1625.417466324188,0,0,0
166.54216762942926,0,0,0
456.5760833998401,0,0,0
467.3721522712178,0,0,0
164.17965354404888,1,0,0
1601.735180049913,1,0,1
1228.3622513549935,0,0,0
211.1924835392398,1,0,0
456.84563039542974,1,0,0
111.83143458578239,0,0,0
989.4169475129024,0,0,0
129.3935931918604,1,0,0
4264.006729289723,1,0,1
1517.232888129288,1,0,1
494.68746319239136,0,0,0
864.0871910500847,1,0,0
2422.966935059001,0,0,1
807.658953525891,1,0,1
191.7641820657373,1,0,0
475.94662283027566,1,1,1
1852.4326067859863,1,0,0
1033.4230867400067,0,0,0
1051.893938749553,1,0,0
2016.0648378543685,0,0,0
2244.062042285001,1,0,0
2523.1391471947113,0,0,0
99.65371187533157,1,0,0
785.5388277457018,0,0,0
1349.0352676786702,1,0,0
1414.3928320876785,0,0,0
933.223795333167,0,0,0
182.46636949921734,1,0,0
1596.623143161346,1,0,0
1273.3633745807947,0,0,0
90.07326511467504,0,0,0
623.2663761276578,0,0,0
191.1331444817253,1,0,0
411.70007374156734,1,0,0
18.246552658334124,1,0,0
511.37555563540315,0,0,0
798.2342250726595,0,0,0
966.4861891767073,1,0,0
1089.1284382694687,0,0,0
1809.6667300536799,0,0,0
242.66142593283737,0,0,0
128.3810469549652,1,0,0
1907.4206678845615,1,0,0
170.32913210886144,0,0,0
3679.328463826016,1,0,0
1848.5725765198076,0,0,0
694.9019310135927,0,0,0
3985.7462397120253,0,0,0
102.45000985644751,0,0,0
361.06422156098716,0,0,0
1016.7311904444863,1,0,0
430.7934830300976,0,0,0
2636.2769262526494,0,1,1
67.8785870087861,0,0,0
797.2015097862858,0,0,0
893.7132017998028,0,0,0
1057.647300850289,0,0,0
295.2657201969404,1,0,0
453.4477217780776,1,0,0
1855.8534790312865,1,0,0
216.8419096436577,0,0,0
1753.7000869278752,1,0,0
827.033888650658,0,0,0
1436.272777997175,0,0,0
1250.391564420102,0,1,1
232.577278553416,0,0,0
841.2127970078872,1,0,0
2022.8582254819823,0,1,0
565.8385234599873,0,0,0
3398.9230765552593,0,0,0
601.8725875234385,1,0,0
154.0672594193694,1,0,0
493.369997015077,0,0,0
3030.3735413150066,1,0,0
385.25204937380676,1,0,1
2025.6972683862261,0,0,0
2130.740576562935,1,0,1
431.06991778420934,0,0,0
86.92882554323832,0,0,0
1289.3778690672982,1,0,0
373.2578244646098,0,0,0
1527.5059793523485,0,0,0
584.5705689560859,1,0,1
664.1064587952707,0,0,0
1504.6699026416272,0,0,0
481.8549087530512,0,0,0
585.4186923446787,0,0,0
471.91019562029163,0,0,0
457.8229404056283,1,0,0
746.4352566790662,0,0,0
1654.4323730403469,1,0,0
449.0539141026324,0,1,1
742.872695162486,1,0,0
1110.8690734334095,1,0,1
313.9431577342576,0,0,0
325.06942337244357,1,0,0
2709.2478233173115,1,0,0
1285.6695050099072,0,0,0
860.8245122926813,0,0,0
1043.3291195260188,1,0,0
29.73724455794852,1,0,0
962.6042500641286,0,0,0
712.34809030182,0,0,0
789.1068667626502,0,0,0
445.38723705207184,0,0,0
84.98495634527711,1,0,0
214.852062921371,0,0,0
3010.7385711896027,0,0,1
525.4310358730866,1,0,0
628.6395770831904,0,0,0
54.149780634614125,0,0,0
38.29002510353262,0,0,0
1262.9497426093292,0,0,0
772.3953095904596,0,0,0
710.7125202527044,0,0,0
278.5565442590107,0,0,0
1365.5146882682957,1,0,0
184.20722848603805,1,0,0
210.64047117925077,0,0,0
617.5058456833166,0,0,0
337.26435722263346,1,0,1
284.3050891945535,0,0,0
1036.30713494618,1,0,0
1052.6024007975489,1,0,1
1740.2135046239089,0,0,0
540.7842125484676,0,0,0
75.8935094591295,0,0,0
319.74584480500135,0,0,0
3912.2962025839365,1,0,1
906.9806436372656,1,0,1
1236.9681625845128,0,0,0
7.385031969425602,0,0,0
730.2380863036913,0,0,0
38.25098732247009,0,0,0
842.181466362131,1,1,1
2535.410987728715,1,0,1
3455.2037372976965,0,0,0
777.7309800773883,0,0,0
612.8672184221816,0,0,0
2900.7329465774733,0,0,0
1119.6617788847723,0,0,0
67.10103307627976,0,0,0
626.845672524,0,0,0
274.75929039765356,1,0,0
634.5091357614874,0,0,0
607.8241099695139,0,0,0
872.6203246911184,1,0,0
441.25368273767515,1,0,0
179.45022237007117,0,0,0
700.6138561116621,0,0,0
1773.1509919733244,1,0,0
1090.6805127395164,0,0,0
413.0455662061055,0,0,0
2741.4470608971546,0,0,1
2432.78001496574,0,0,1
234.89786258445372,0,0,0
40.215496311193384,0,0,0
1352.1198523233413,1,1,1
1757.9974431107007,1,0,0
3437.7959932127733,1,1,1
2205.7886916943294,0,0,0
917.6285468657426,0,0,0
755.133950505363,1,0,0
28.235960383236115,0,0,0
283.2339093406837,0,0,0
615.4729710720278,0,0,0
990.2169130855343,0,0,0
814.754143080812,0,0,0
1357.2638136490334,0,0,0
328.1804122525437,1,0,1
832.3003059024983,0,0,0
92.27126970243187,1,0,0
533.8648733691773,1,0,0
1386.937899965005,0,0,0
1182.2140960742074,1,0,1
4671.602464184588,1,0,0
325.57935642692973,0,0,0
689.5323203947223,0,0,0
399.7769371310967,0,0,0
580.896065014139,1,0,0
1944.5619673465355,0,0,0
1152.6749147124845,0,0,0
2140.816571436339,0,0,0
227.54209615977766,0,0,0
2066.4156903706216,0,0,1
61.62253588162448,0,0,0
2194.621492238292,1,0,1
399.09610254281984,1,0,0
377.73462683026224,1,0,0
717.6213992322657,0,0,0
2824.9805182559135,1,0,1
48.960611610247405,0,0,0
434.2210891811812,0,0,0
1941.9220329561,1,0,0
504.271279544665,0,0,0
222.09022825010862,0,1,0
553.0273567214095,0,0,0
487.0317913667741,0,0,0
2470.012537408331,1,0,0
1435.2089111459302,0,0,0
703.430989613681,1,1,0
4454.216042922717,0,0,0
626.0074167319419,0,0,0
60.002510614285924,0,0,0
304.18323325927,1,0,0
572.8260002207045,1,0,1
170.67281655523158,0,0,0
2948.1833808536817,0,0,0
1456.0685283865173,1,0,1
312.3671923215122,0,0,0
893.5623239443269,0,0,0
1278.1546765266114,0,0,0
2834.956654154191,0,0,0
2133.985158334065,0,0,0
724.0028091621411,0,0,0
1490.1121553535597,1,1,1
825.8669114197817,1,0,0
804.534465307152,1,0,0
121.87610397398967,0,0,0
134.8324191825476,0,0,0
754.0307678277603,1,0,0
313.15243221373277,1,0,0
21.261331197272668,0,0,0
1283.1574498797454,0,0,0
33.02600062394263,1,0,1
904.5520038896955,1,0,1
774.7777020854885,1,0,0
3467.8081469049494,1,0,0
662.0616595849093,0,0,0
65.71407730269343,0,0,0
802.2657885790044,1,0,0
1839.4561063975755,0,0,0
5760.125639712095,0,0,0
562.721158567536,1,0,1
386.1019045455453,0,0,0
2371.4347277969923,1,0,0
212.25570100557,1,0,0
955.6266307466659,0,0,0
520.3953077789556,0,0,0
41.95009408073032,0,0,0
426.6200150101238,1,0,0
308.19574308300565,0,0,0
1158.6526344019271,0,0,0
2971.8301722020074,1,0,1
312.0392307307135,0,0,0
1668.4765942617596,0,0,0
56.95118266036409,0,0,0
772.4523487022352,0,0,0
73.16233417478716,1,0,1
2718.6005275459243,0,0,1
1453.9364905157763,0,0,0
1072.7980941774217,1,0,1
1736.6827164148865,1,0,0
1042.7608159525664,0,0,0
3471.9760416085123,1,0,0
1251.6164435330732,1,0,1
2585.7256216489145,0,0,0
728.0117309645198,1,0,1
124.50302892333252,1,0,1
751.1528927398087,0,1,0
135.6740614299455,1,0,0
897.6983444081587,1,0,1
658.7323443241401,1,0,0
974.3844595999843,0,0,0
10.097792590495576,0,0,0
216.71487418012995,0,0,0
675.9566518485817,0,0,0
3005.8545632917644,1,0,1
483.8738420213381,0,0,0
552.2937055209992,0,0,0
1254.2003125027056,1,0,0
925.8178644358018,0,0,0
355.1420481359635,0,0,0
529.0174216094636,0,0,0
245.51672317395818,0,0,0
3382.0261045140305,1,0,0
139.99150751418267,1,0,1
464.95524909413155,0,0,0
26.178662741660265,0,0,0
250.74536557093896,1,0,1
1516.2715670931852,1,0,1
224.6136717730347,0,0,0
83.4505271062073,1,0,0
643.3159962391616,0,0,0
10.019260310612232,0,0,0
88.57567742582314,1,0,1
1648.3132069787293,0,0,0
1476.1024227580851,0,0,0
2466.738538820195,0,0,1
1927.6852867320713,0,1,0
1149.407485778765,1,0,0
53.75195367858118,0,0,0
1527.1605556957813,0,0,0
1867.6311581706282,0,0,0
1604.8591398903225,1,0,0
710.250685793965,0,0,0
265.14050490345295,1,0,0
1866.4613067505318,1,0,0
1298.8800343725943,1,1,1
3950.8248745291266,1,0,0
169.23863003010058,0,0,0
255.7501440337658,0,0,0
238.00106695362913,1,0,1
1572.8156088659846,1,0,1
206.9101494282347,0,0,0
68.98554632446562,0,0,0
6543.672451233795,0,0,1
25.130350114741578,1,0,0
1803.2900525854966,1,0,0
454.7081502536261,0,0,0
1842.7294038461077,0,0,0
808.828531528699,0,0,0
2319.0318981262067,0,0,0
2606.301516859094,1,0,1
9.139822497407572,1,0,0
78.40723644484237,0,0,0
288.16049297110305,0,0,0
1106.590277448723,0,0,0
2191.689691718487,1,0,0
616.0786475974976,0,0,0
933.8772630256832,0,0,0
208.8707106295546,1,0,1
1634.5856522227818,1,0,0
3421.2402452289316,1,0,0
312.793314305106,0,0,0
682.8522587890998,0,0,0
90.05175116264826,0,0,0
819.020330158421,1,0,1
698.7296170977751,1,0,0
155.99494428554044,1,0,1
583.5149851435857,0,0,0
406.62275605389715,1,0,0
737.79079171612,0,0,0
881.0547149463606,0,0,0
8.531871735415614,0,0,0
1431.3167606257016,1,0,0
1248.3228618901173,0,0,0
456.15813985757796,1,0,0
54.38853820967644,1,0,0
1406.221758522542,0,0,0
3104.992839600694,1,0,1
274.6363340482561,0,0,0
390.85921597561236,0,0,0
203.11164819812078,1,0,0
860.2321026954752,1,0,0
168.2309705960842,0,0,0
440.35775267702485,1,0,1
1194.0654246732531,1,0,0
821.2441845663423,0,0,0
488.5139968524393,0,0,0
545.1576160119615,1,0,0
825.7895573292908,0,0,0
5.881992940075647,1,0,1
81.76321104909191,1,0,0
2130.802777432289,0,0,0
81.07881576375628,1,0,0
1226.912574428576,0,0,0
2526.205809496616,1,0,1
315.64762782648637,0,0,0
462.8158228253819,1,0,0
841.4648524741814,0,0,0
2134.607331993112,1,0,1
2845.685786020836,0,0,0
1345.3952423210585,0,0,0
90.60301285840528,0,0,0
1106.1027387808258,1,0,1
528.1476574635662,0,0,0
636.2017884461854,1,0,0
50.39726472645016,1,0,0
212.03317494335383,1,0,0
1563.0964941573577,0,1,1
605.0609087312271,1,0,0
359.0523987477106,0,0,0
484.5392801568471,1,0,1
1926.8888006817326,1,0,0
1382.2984251367284,0,0,0
317.8875625462011,0,0,0
124.99857540334465,0,0,0
290.34992352929845,0,0,0
2535.2292708595755,1,0,0
871.2906884079192,0,0,0
762.4548346102645,1,0,0
907.3151325819923,0,0,0
455.7509087351677,1,0,1
1645.6197533019888,1,0,1
740.8390715827052,1,0,1
124.14461829769186,0,0,0
138.18807510768477,0,0,0
769.724051944379,0,0,0
2757.8217813185797,0,0,1
368.6782992235956,1,0,0
2036.6975721761564,1,0,0
1444.3285838790794,0,0,0
284.7695751020076,0,0,0
37.0175202151218,0,0,0
107.41514178209675,0,0,0
1303.7707967543995,0,0,0
222.73080905482453,1,0,0
464.0548312913647,0,0,0
696.5513000185244,1,0,1
1292.6880628254264,0,0,0
120.17101076727734,1,0,0
521.4929938474137,0,0,0
663.7299594914072,1,0,1
778.3283729338985,0,0,0
1705.7321038928244,0,0,0
188.35354677357125,0,0,0
1649.3824369740896,1,0,0
1180.511608794534,1,0,0
811.6397998589238,0,0,0
1202.4002760720882,0,0,0
531.0584998237119,0,0,0
148.96135134272794,0,0,0
1095.9116594483146,1,0,0
743.7508321439221,1,0,1
1019.9160886323018,1,0,1
412.4878817001323,1,0,0
2373.722161699383,1,0,1
885.2036528378234,0,0,0
89.27118402130036,0,0,0
597.4806837066782,0,0,0
1412.0473601702179,0,0,0
1580.5325359212409,1,0,0
682.3992525526813,1,0,0
2251.393726698347,1,0,0
311.5219129212185,0,0,0
528.6479983624694,0,0,0
2288.651720527551,1,0,0
2265.8358590423236,1,0,0
1157.447962235766,0,0,0
1958.8574344478834,1,0,1
92.96352899619693,1,0,0
2002.4432879603733,0,0,0
386.57452387659157,0,0,0
196.41826506420756,1,0,0
273.60802655942325,1,0,0
541.2307227728146,0,0,0
289.2726762642045,1,0,0
386.49751467411903,1,0,1
145.00090076607333,1,0,0
351.2280417935832,0,0,0
849.2954214491729,1,0,0
583.1341790820541,0,0,0
425.7475551903927,1,0,0
1372.2026329787393,1,0,0
2239.7039263223132,0,0,1
1413.8268161482529,0,0,0
403.46815652041374,1,0,0
1364.3065459790491,1,0,0
164.8512737393055,0,0,0
139.62763769942,0,0,0
424.077810311421,0,0,0
1648.7109459851663,0,0,0
282.8248840364063,1,0,0
65.34248038480916,1,0,0
141.22898344117473,1,0,1
1957.1882885604794,0,0,0
1004.5300026367598,1,0,0
291.9594251223933,0,0,0
810.3459938958355,1,0,1
749.8860593177868,0,0,0
1065.4753667251664,0,0,0
265.51303740195493,0,0,0
1998.067933175704,0,0,0
370.14897244437327,1,0,1
1184.6005113627027,1,0,1
16.25606309609855,1,0,1
466.26204553887914,1,0,0
433.4168710756764,0,0,0
784.1324690863963,0,0,0
75.51724662858018,1,0,0
1561.2735331991676,0,0,0
245.62027306978027,0,0,0
1130.220036551281,1,0,0
1625.628898111523,0,0,0
825.2554862338086,0,0,0
1350.4763796278157,0,0,0
1084.2961914043326,0,0,0
439.32669064608245,0,0,0
1654.741491736908,0,0,0
349.1339770434301,0,0,0
846.794795032674,0,0,0
1368.0527128571723,0,0,0
476.3532008773319,1,0,0
360.6365057405852,0,0,0
614.9757799319291,0,0,0
1703.5480315197644,0,0,0
2658.142991712515,0,0,1
787.6412018040539,0,0,0
1083.131355050817,0,0,0
2335.8691343917,1,0,0
103.74720819725698,1,0,0
264.06786599889676,1,0,1
1234.088449706281,0,1,0
1735.8204160092264,0,0,0
1945.1136646472949,0,0,0
536.3266568340011,1,0,1
93.58556033682709,0,0,0
575.8646742356842,0,1,0
262.31923275060393,0,0,0
344.176878288175,1,0,0
1479.5838340133234,1,0,0
